2022-03-31 16:07:04,627 - INFO - saving to results/2022-03-31_16-07-04_resnet44_m-8
2022-03-31 16:07:04,627 - DEBUG - run arguments: Namespace(adapt_grad_norm=None, autoaugment=False, batch_size=64, chunk_batch=1, config_file=None, cutmix=None, cutout=True, dataset='cifar10', datasets_dir='~/Datasets', device='cuda', device_ids=[0], dist_backend='nccl', dist_init='env://', distributed=False, drop_optim_state=False, dtype='float', duplicates=8, epochs=100, eval_batch_size=-1, evaluate=None, grad_clip=-1, input_size=None, label_smoothing=0, local_rank=-1, loss_scale=1, lr=0.1, mixup=None, model='resnet', model_config="{'depth': 44}", momentum=0.9, optimizer='SGD', print_freq=10, results_dir='results/', resume='', save='2022-03-31_16-07-04', save_all=False, seed=123, start_epoch=-1, sync_bn=False, tensorwatch=False, tensorwatch_port=0, weight_decay=0, workers=8, world_size=-1)
2022-03-31 16:07:04,628 - INFO - creating model resnet
2022-03-31 16:07:04,683 - INFO - created model with configuration: {'dataset': 'cifar10', 'depth': 44}
2022-03-31 16:07:04,684 - INFO - number of parameters: 661338
2022-03-31 16:07:09,543 - INFO - optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14c3a7327a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14c3a7327820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
2022-03-31 16:07:09,543 - INFO - data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 8, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None
2022-03-31 16:07:09,543 - INFO - 
Starting Epoch: 1

2022-03-31 16:07:12,876 - DEBUG - OPTIMIZER - setting lr = 0.1
2022-03-31 16:07:12,876 - DEBUG - OPTIMIZER - setting momentum = 0.9
2022-03-31 16:07:13,821 - INFO - TRAINING - Epoch: [0][0/781]	Time 4.278 (4.278)	Data 3.332 (3.332)	Loss 2.3068 (2.3068)	Prec@1 7.031 (7.031)	Prec@5 42.383 (42.383)	Acc 0.070 (0.070)	
2022-03-31 16:07:14,859 - INFO - TRAINING - Epoch: [0][10/781]	Time 0.092 (0.483)	Data 0.000 (0.303)	Loss 2.3304 (2.3035)	Prec@1 11.328 (13.903)	Prec@5 53.516 (55.273)	Acc 0.139 (0.121)	
2022-03-31 16:07:15,971 - INFO - TRAINING - Epoch: [0][20/781]	Time 0.110 (0.306)	Data 0.000 (0.159)	Loss 2.2553 (2.2595)	Prec@1 9.961 (15.597)	Prec@5 63.867 (59.552)	Acc 0.156 (0.137)	
2022-03-31 16:07:17,009 - INFO - TRAINING - Epoch: [0][30/781]	Time 0.112 (0.241)	Data 0.000 (0.108)	Loss 2.1629 (2.2303)	Prec@1 25.781 (17.049)	Prec@5 67.578 (62.374)	Acc 0.170 (0.145)	
2022-03-31 16:07:18,005 - INFO - TRAINING - Epoch: [0][40/781]	Time 0.092 (0.206)	Data 0.000 (0.082)	Loss 2.1928 (2.1895)	Prec@1 22.266 (18.012)	Prec@5 74.609 (65.916)	Acc 0.180 (0.153)	
2022-03-31 16:07:19,016 - INFO - TRAINING - Epoch: [0][50/781]	Time 0.091 (0.186)	Data 0.000 (0.066)	Loss 1.9212 (2.1596)	Prec@1 24.414 (18.896)	Prec@5 79.688 (67.973)	Acc 0.189 (0.159)	
2022-03-31 16:07:20,038 - INFO - TRAINING - Epoch: [0][60/781]	Time 0.104 (0.172)	Data 0.000 (0.055)	Loss 1.9225 (2.1319)	Prec@1 22.461 (19.746)	Prec@5 82.812 (69.800)	Acc 0.197 (0.165)	
2022-03-31 16:07:21,102 - INFO - TRAINING - Epoch: [0][70/781]	Time 0.092 (0.163)	Data 0.000 (0.048)	Loss 2.0480 (2.1181)	Prec@1 24.023 (19.993)	Prec@5 82.812 (71.113)	Acc 0.200 (0.170)	
2022-03-31 16:07:22,151 - INFO - TRAINING - Epoch: [0][80/781]	Time 0.091 (0.156)	Data 0.000 (0.042)	Loss 1.9980 (2.1028)	Prec@1 26.758 (20.638)	Prec@5 71.680 (72.092)	Acc 0.206 (0.174)	
2022-03-31 16:07:23,153 - INFO - TRAINING - Epoch: [0][90/781]	Time 0.108 (0.150)	Data 0.000 (0.037)	Loss 2.0224 (2.0863)	Prec@1 23.242 (21.216)	Prec@5 74.609 (73.023)	Acc 0.212 (0.178)	
2022-03-31 16:07:24,223 - INFO - TRAINING - Epoch: [0][100/781]	Time 0.094 (0.145)	Data 0.000 (0.034)	Loss 1.9042 (2.0697)	Prec@1 28.320 (21.933)	Prec@5 77.344 (73.803)	Acc 0.219 (0.182)	
