2022-03-31 05:07:01,478 - INFO - saving to /scratch/tor213/DLS/question4/Hoffer/results/2022-03-31_05-07-01_resnet44_m-4
2022-03-31 05:07:01,478 - DEBUG - run arguments: Namespace(adapt_grad_norm=None, autoaugment=False, batch_size=64, chunk_batch=1, config_file=None, cutmix=None, cutout=True, dataset='cifar10', datasets_dir='~/Datasets', device='cuda', device_ids=[0], dist_backend='nccl', dist_init='env://', distributed=False, drop_optim_state=False, dtype='float', duplicates=4, epochs=100, eval_batch_size=-1, evaluate=None, grad_clip=-1, input_size=None, label_smoothing=0, local_rank=-1, loss_scale=1, lr=0.1, mixup=None, model='resnet', model_config="{'depth': 44}", momentum=0.9, optimizer='SGD', print_freq=10, results_dir='/scratch/tor213/DLS/question4/Hoffer/results/', resume='', save='2022-03-31_05-07-01', save_all=False, seed=123, start_epoch=-1, sync_bn=False, tensorwatch=False, tensorwatch_port=0, weight_decay=0, workers=8, world_size=-1)
2022-03-31 05:07:01,478 - INFO - creating model resnet
2022-03-31 05:07:01,527 - INFO - created model with configuration: {'dataset': 'cifar10', 'depth': 44}
2022-03-31 05:07:01,527 - INFO - number of parameters: 661338
2022-03-31 05:07:06,577 - INFO - optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x1540506b2af0>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x1540506b2940>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
2022-03-31 05:07:06,577 - INFO - data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 4, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None
2022-03-31 05:07:06,577 - INFO - 
Starting Epoch: 1

2022-03-31 05:07:08,364 - DEBUG - OPTIMIZER - setting lr = 0.1
2022-03-31 05:07:08,365 - DEBUG - OPTIMIZER - setting momentum = 0.9
2022-03-31 05:07:08,599 - INFO - TRAINING - Epoch: [0][0/781]	Time 2.021 (2.021)	Data 1.786 (1.786)	Loss 2.3056 (2.3056)	Prec@1 8.594 (8.594)	Prec@5 42.578 (42.578)	Acc 0.086 (0.086)	
2022-03-31 05:07:08,998 - INFO - TRAINING - Epoch: [0][10/781]	Time 0.039 (0.220)	Data 0.000 (0.163)	Loss 2.3256 (2.3039)	Prec@1 10.938 (13.707)	Prec@5 53.516 (55.291)	Acc 0.137 (0.120)	
2022-03-31 05:07:09,392 - INFO - TRAINING - Epoch: [0][20/781]	Time 0.039 (0.134)	Data 0.000 (0.085)	Loss 2.2457 (2.2590)	Prec@1 10.547 (15.439)	Prec@5 63.672 (59.859)	Acc 0.154 (0.135)	
2022-03-31 05:07:09,790 - INFO - TRAINING - Epoch: [0][30/781]	Time 0.040 (0.104)	Data 0.000 (0.058)	Loss 2.1501 (2.2288)	Prec@1 25.000 (16.784)	Prec@5 68.750 (62.777)	Acc 0.168 (0.144)	
2022-03-31 05:07:10,183 - INFO - TRAINING - Epoch: [0][40/781]	Time 0.039 (0.088)	Data 0.000 (0.044)	Loss 2.1913 (2.1891)	Prec@1 21.484 (17.864)	Prec@5 74.609 (66.016)	Acc 0.179 (0.151)	
2022-03-31 05:07:10,577 - INFO - TRAINING - Epoch: [0][50/781]	Time 0.039 (0.078)	Data 0.000 (0.035)	Loss 1.9218 (2.1607)	Prec@1 27.344 (18.735)	Prec@5 81.641 (68.122)	Acc 0.187 (0.158)	
2022-03-31 05:07:10,970 - INFO - TRAINING - Epoch: [0][60/781]	Time 0.039 (0.072)	Data 0.000 (0.029)	Loss 1.9536 (2.1339)	Prec@1 17.969 (19.294)	Prec@5 83.203 (70.005)	Acc 0.193 (0.163)	
2022-03-31 05:07:11,365 - INFO - TRAINING - Epoch: [0][70/781]	Time 0.039 (0.067)	Data 0.000 (0.025)	Loss 2.0343 (2.1215)	Prec@1 24.609 (19.663)	Prec@5 80.469 (70.995)	Acc 0.197 (0.167)	
2022-03-31 05:07:11,762 - INFO - TRAINING - Epoch: [0][80/781]	Time 0.039 (0.064)	Data 0.000 (0.022)	Loss 1.9979 (2.1069)	Prec@1 26.172 (20.187)	Prec@5 77.344 (71.957)	Acc 0.202 (0.171)	
2022-03-31 05:07:12,156 - INFO - TRAINING - Epoch: [0][90/781]	Time 0.039 (0.061)	Data 0.000 (0.020)	Loss 2.0034 (2.0892)	Prec@1 22.266 (20.768)	Prec@5 76.562 (73.034)	Acc 0.208 (0.175)	
2022-03-31 05:07:12,563 - INFO - TRAINING - Epoch: [0][100/781]	Time 0.039 (0.059)	Data 0.000 (0.018)	Loss 1.8899 (2.0749)	Prec@1 30.859 (21.589)	Prec@5 79.688 (73.805)	Acc 0.216 (0.179)	
2022-03-31 05:07:12,957 - INFO - TRAINING - Epoch: [0][110/781]	Time 0.039 (0.057)	Data 0.000 (0.016)	Loss 1.8832 (2.0640)	Prec@1 32.422 (22.118)	Prec@5 83.984 (74.388)	Acc 0.221 (0.182)	
2022-03-31 05:07:13,351 - INFO - TRAINING - Epoch: [0][120/781]	Time 0.039 (0.056)	Data 0.000 (0.015)	Loss 1.8485 (2.0514)	Prec@1 28.125 (22.508)	Prec@5 82.812 (74.968)	Acc 0.225 (0.186)	
2022-03-31 05:07:13,744 - INFO - TRAINING - Epoch: [0][130/781]	Time 0.039 (0.055)	Data 0.000 (0.014)	Loss 1.9801 (2.0390)	Prec@1 26.953 (22.966)	Prec@5 80.859 (75.555)	Acc 0.230 (0.189)	
