2022-03-31 06:03:43,528 - INFO - saving to results/2022-03-31_06-03-43_resnet44_m-16
2022-03-31 06:03:43,528 - DEBUG - run arguments: Namespace(adapt_grad_norm=None, autoaugment=False, batch_size=64, chunk_batch=1, config_file=None, cutmix=None, cutout=True, dataset='cifar10', datasets_dir='~/Datasets', device='cuda', device_ids=[0], dist_backend='nccl', dist_init='env://', distributed=False, drop_optim_state=False, dtype='float', duplicates=16, epochs=100, eval_batch_size=-1, evaluate=None, grad_clip=-1, input_size=None, label_smoothing=0, local_rank=-1, loss_scale=1, lr=0.1, mixup=None, model='resnet', model_config="{'depth': 44}", momentum=0.9, optimizer='SGD', print_freq=10, results_dir='results/', resume='', save='2022-03-31_06-03-43', save_all=False, seed=123, start_epoch=-1, sync_bn=False, tensorwatch=False, tensorwatch_port=0, weight_decay=0, workers=8, world_size=-1)
2022-03-31 06:03:43,528 - INFO - creating model resnet
2022-03-31 06:03:43,624 - INFO - created model with configuration: {'dataset': 'cifar10', 'depth': 44}
2022-03-31 06:03:43,624 - INFO - number of parameters: 661338
2022-03-31 06:03:49,322 - INFO - optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x1504c3948a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x1504c3948820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
2022-03-31 06:03:49,323 - INFO - data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 16, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None
2022-03-31 06:03:49,323 - INFO - 
Starting Epoch: 1

2022-03-31 06:03:51,994 - DEBUG - OPTIMIZER - setting lr = 0.1
2022-03-31 06:03:51,995 - DEBUG - OPTIMIZER - setting momentum = 0.9
2022-03-31 06:03:52,521 - INFO - TRAINING - Epoch: [0][0/781]	Time 3.198 (3.198)	Data 2.671 (2.671)	Loss 2.3063 (2.3063)	Prec@1 8.203 (8.203)	Prec@5 41.309 (41.309)	Acc 0.082 (0.082)	
2022-03-31 06:03:53,766 - INFO - TRAINING - Epoch: [0][10/781]	Time 0.122 (0.404)	Data 0.000 (0.243)	Loss 2.3270 (2.3034)	Prec@1 10.938 (13.707)	Prec@5 53.906 (55.513)	Acc 0.137 (0.122)	
2022-03-31 06:03:54,990 - INFO - TRAINING - Epoch: [0][20/781]	Time 0.122 (0.270)	Data 0.000 (0.127)	Loss 2.2528 (2.2592)	Prec@1 10.742 (15.332)	Prec@5 64.844 (59.761)	Acc 0.153 (0.136)	
2022-03-31 06:03:56,216 - INFO - TRAINING - Epoch: [0][30/781]	Time 0.122 (0.222)	Data 0.000 (0.086)	Loss 2.1510 (2.2293)	Prec@1 26.172 (16.794)	Prec@5 67.090 (62.579)	Acc 0.168 (0.144)	
2022-03-31 06:03:57,443 - INFO - TRAINING - Epoch: [0][40/781]	Time 0.122 (0.198)	Data 0.000 (0.065)	Loss 2.1890 (2.1883)	Prec@1 20.312 (17.731)	Prec@5 75.391 (66.118)	Acc 0.177 (0.151)	
2022-03-31 06:03:58,669 - INFO - TRAINING - Epoch: [0][50/781]	Time 0.122 (0.183)	Data 0.000 (0.053)	Loss 1.9111 (2.1584)	Prec@1 28.223 (18.830)	Prec@5 80.469 (68.258)	Acc 0.188 (0.158)	
2022-03-31 06:03:59,894 - INFO - TRAINING - Epoch: [0][60/781]	Time 0.123 (0.173)	Data 0.000 (0.044)	Loss 1.9381 (2.1327)	Prec@1 21.094 (19.523)	Prec@5 83.496 (69.986)	Acc 0.195 (0.163)	
2022-03-31 06:04:01,118 - INFO - TRAINING - Epoch: [0][70/781]	Time 0.123 (0.166)	Data 0.000 (0.038)	Loss 2.0165 (2.1189)	Prec@1 26.074 (19.824)	Prec@5 80.664 (71.152)	Acc 0.198 (0.168)	
2022-03-31 06:04:02,350 - INFO - TRAINING - Epoch: [0][80/781]	Time 0.123 (0.161)	Data 0.000 (0.033)	Loss 2.0041 (2.1036)	Prec@1 25.586 (20.391)	Prec@5 74.219 (72.192)	Acc 0.204 (0.172)	
2022-03-31 06:04:03,576 - INFO - TRAINING - Epoch: [0][90/781]	Time 0.123 (0.157)	Data 0.000 (0.030)	Loss 2.0053 (2.0870)	Prec@1 23.145 (20.969)	Prec@5 76.855 (73.248)	Acc 0.210 (0.176)	
2022-03-31 06:04:04,804 - INFO - TRAINING - Epoch: [0][100/781]	Time 0.123 (0.153)	Data 0.000 (0.027)	Loss 1.9330 (2.0714)	Prec@1 29.102 (21.716)	Prec@5 77.832 (74.051)	Acc 0.217 (0.180)	
2022-03-31 06:04:06,030 - INFO - TRAINING - Epoch: [0][110/781]	Time 0.122 (0.151)	Data 0.000 (0.024)	Loss 1.8480 (2.0582)	Prec@1 30.566 (22.210)	Prec@5 81.836 (74.577)	Acc 0.222 (0.183)	
2022-03-31 06:04:07,256 - INFO - TRAINING - Epoch: [0][120/781]	Time 0.122 (0.148)	Data 0.000 (0.022)	Loss 1.8353 (2.0456)	Prec@1 27.441 (22.546)	Prec@5 84.668 (75.227)	Acc 0.225 (0.186)	
2022-03-31 06:04:08,481 - INFO - TRAINING - Epoch: [0][130/781]	Time 0.122 (0.146)	Data 0.000 (0.021)	Loss 1.8665 (2.0311)	Prec@1 31.543 (23.081)	Prec@5 85.352 (75.872)	Acc 0.231 (0.190)	
2022-03-31 06:04:09,705 - INFO - TRAINING - Epoch: [0][140/781]	Time 0.122 (0.145)	Data 0.000 (0.019)	Loss 1.8737 (2.0208)	Prec@1 27.637 (23.365)	Prec@5 85.645 (76.449)	Acc 0.234 (0.193)	
2022-03-31 06:04:10,930 - INFO - TRAINING - Epoch: [0][150/781]	Time 0.122 (0.143)	Data 0.000 (0.018)	Loss 1.8313 (2.0132)	Prec@1 28.906 (23.656)	Prec@5 86.426 (76.863)	Acc 0.237 (0.196)	
2022-03-31 06:04:12,160 - INFO - TRAINING - Epoch: [0][160/781]	Time 0.123 (0.142)	Data 0.000 (0.017)	Loss 2.0022 (2.0032)	Prec@1 25.098 (23.969)	Prec@5 81.641 (77.352)	Acc 0.240 (0.198)	
2022-03-31 06:04:13,389 - INFO - TRAINING - Epoch: [0][170/781]	Time 0.122 (0.141)	Data 0.000 (0.016)	Loss 1.9024 (1.9956)	Prec@1 24.902 (24.196)	Prec@5 78.516 (77.710)	Acc 0.242 (0.201)	
2022-03-31 06:04:14,617 - INFO - TRAINING - Epoch: [0][180/781]	Time 0.122 (0.140)	Data 0.000 (0.015)	Loss 1.7370 (1.9834)	Prec@1 25.879 (24.601)	Prec@5 85.742 (78.185)	Acc 0.246 (0.203)	
2022-03-31 06:04:15,844 - INFO - TRAINING - Epoch: [0][190/781]	Time 0.122 (0.139)	Data 0.000 (0.014)	Loss 1.7507 (1.9726)	Prec@1 37.598 (24.964)	Prec@5 84.375 (78.631)	Acc 0.250 (0.206)	
2022-03-31 06:04:17,069 - INFO - TRAINING - Epoch: [0][200/781]	Time 0.123 (0.138)	Data 0.000 (0.014)	Loss 1.8038 (1.9638)	Prec@1 30.371 (25.148)	Prec@5 84.570 (78.998)	Acc 0.251 (0.208)	
2022-03-31 06:04:18,296 - INFO - TRAINING - Epoch: [0][210/781]	Time 0.122 (0.137)	Data 0.000 (0.013)	Loss 1.7158 (1.9551)	Prec@1 36.328 (25.457)	Prec@5 90.137 (79.351)	Acc 0.255 (0.210)	
2022-03-31 06:04:19,521 - INFO - TRAINING - Epoch: [0][220/781]	Time 0.122 (0.137)	Data 0.000 (0.012)	Loss 1.9338 (1.9477)	Prec@1 32.715 (25.804)	Prec@5 80.176 (79.658)	Acc 0.258 (0.212)	
2022-03-31 06:04:20,750 - INFO - TRAINING - Epoch: [0][230/781]	Time 0.122 (0.136)	Data 0.000 (0.012)	Loss 1.8125 (1.9398)	Prec@1 31.348 (26.114)	Prec@5 86.426 (79.986)	Acc 0.261 (0.214)	
2022-03-31 06:04:21,976 - INFO - TRAINING - Epoch: [0][240/781]	Time 0.123 (0.135)	Data 0.000 (0.011)	Loss 1.6399 (1.9296)	Prec@1 41.504 (26.542)	Prec@5 89.160 (80.331)	Acc 0.265 (0.216)	
2022-03-31 06:04:23,201 - INFO - TRAINING - Epoch: [0][250/781]	Time 0.122 (0.135)	Data 0.000 (0.011)	Loss 1.6876 (1.9210)	Prec@1 35.840 (26.910)	Prec@5 89.062 (80.659)	Acc 0.269 (0.218)	
2022-03-31 06:04:24,426 - INFO - TRAINING - Epoch: [0][260/781]	Time 0.122 (0.134)	Data 0.000 (0.010)	Loss 1.9146 (1.9152)	Prec@1 31.348 (27.116)	Prec@5 79.688 (80.853)	Acc 0.271 (0.220)	
2022-03-31 06:04:25,652 - INFO - TRAINING - Epoch: [0][270/781]	Time 0.123 (0.134)	Data 0.000 (0.010)	Loss 1.8328 (1.9090)	Prec@1 26.953 (27.305)	Prec@5 82.617 (81.078)	Acc 0.273 (0.222)	
2022-03-31 06:04:26,881 - INFO - TRAINING - Epoch: [0][280/781]	Time 0.122 (0.134)	Data 0.000 (0.010)	Loss 1.5808 (1.8998)	Prec@1 42.676 (27.669)	Prec@5 88.672 (81.353)	Acc 0.277 (0.224)	
2022-03-31 06:04:28,101 - INFO - TRAINING - Epoch: [0][290/781]	Time 0.122 (0.133)	Data 0.000 (0.009)	Loss 1.8810 (1.8926)	Prec@1 27.441 (27.919)	Prec@5 85.254 (81.611)	Acc 0.279 (0.226)	
2022-03-31 06:04:29,325 - INFO - TRAINING - Epoch: [0][300/781]	Time 0.122 (0.133)	Data 0.000 (0.009)	Loss 1.4896 (1.8852)	Prec@1 45.508 (28.175)	Prec@5 90.918 (81.810)	Acc 0.282 (0.228)	
2022-03-31 06:04:30,553 - INFO - TRAINING - Epoch: [0][310/781]	Time 0.122 (0.133)	Data 0.000 (0.009)	Loss 1.5836 (1.8777)	Prec@1 37.500 (28.519)	Prec@5 91.602 (81.999)	Acc 0.285 (0.229)	
2022-03-31 06:04:31,778 - INFO - TRAINING - Epoch: [0][320/781]	Time 0.122 (0.132)	Data 0.000 (0.009)	Loss 1.8332 (1.8724)	Prec@1 28.613 (28.757)	Prec@5 83.105 (82.181)	Acc 0.288 (0.231)	
