2022-03-31 18:12:59,434 - INFO - saving to results/2022-03-31_18-12-59_resnet44_m-32
2022-03-31 18:12:59,434 - DEBUG - run arguments: Namespace(adapt_grad_norm=None, autoaugment=False, batch_size=64, chunk_batch=1, config_file=None, cutmix=None, cutout=True, dataset='cifar10', datasets_dir='~/Datasets', device='cuda', device_ids=[0], dist_backend='nccl', dist_init='env://', distributed=False, drop_optim_state=False, dtype='float', duplicates=32, epochs=100, eval_batch_size=-1, evaluate=None, grad_clip=-1, input_size=None, label_smoothing=0, local_rank=-1, loss_scale=1, lr=0.1, mixup=None, model='resnet', model_config="{'depth': 44}", momentum=0.9, optimizer='SGD', print_freq=10, results_dir='results/', resume='', save='2022-03-31_18-12-59', save_all=False, seed=123, start_epoch=-1, sync_bn=False, tensorwatch=False, tensorwatch_port=0, weight_decay=0, workers=8, world_size=-1)
2022-03-31 18:12:59,435 - INFO - creating model resnet
2022-03-31 18:12:59,515 - INFO - created model with configuration: {'dataset': 'cifar10', 'depth': 44}
2022-03-31 18:12:59,515 - INFO - number of parameters: 661338
2022-03-31 18:13:05,917 - INFO - optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x1489a4f11a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x1489a4f11820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
2022-03-31 18:13:05,918 - INFO - data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 32, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None
2022-03-31 18:13:05,918 - INFO - 
Starting Epoch: 1

2022-03-31 18:13:09,768 - DEBUG - OPTIMIZER - setting lr = 0.1
2022-03-31 18:13:09,769 - DEBUG - OPTIMIZER - setting momentum = 0.9
2022-03-31 18:13:10,820 - INFO - TRAINING - Epoch: [0][0/781]	Time 4.902 (4.902)	Data 3.850 (3.850)	Loss 2.3066 (2.3066)	Prec@1 6.738 (6.738)	Prec@5 41.748 (41.748)	Acc 0.067 (0.067)	
2022-03-31 18:13:13,212 - INFO - TRAINING - Epoch: [0][10/781]	Time 0.238 (0.663)	Data 0.000 (0.350)	Loss 2.3284 (2.3035)	Prec@1 10.449 (13.450)	Prec@5 54.395 (55.562)	Acc 0.134 (0.117)	
2022-03-31 18:13:15,590 - INFO - TRAINING - Epoch: [0][20/781]	Time 0.238 (0.461)	Data 0.000 (0.183)	Loss 2.2577 (2.2598)	Prec@1 11.133 (14.983)	Prec@5 63.232 (59.761)	Acc 0.150 (0.131)	
2022-03-31 18:13:17,965 - INFO - TRAINING - Epoch: [0][30/781]	Time 0.237 (0.389)	Data 0.000 (0.124)	Loss 2.1469 (2.2293)	Prec@1 25.586 (16.564)	Prec@5 67.676 (62.598)	Acc 0.166 (0.140)	
2022-03-31 18:13:20,340 - INFO - TRAINING - Epoch: [0][40/781]	Time 0.237 (0.352)	Data 0.000 (0.094)	Loss 2.1911 (2.1881)	Prec@1 20.605 (17.683)	Prec@5 75.732 (66.035)	Acc 0.177 (0.148)	
2022-03-31 18:13:22,717 - INFO - TRAINING - Epoch: [0][50/781]	Time 0.237 (0.329)	Data 0.000 (0.076)	Loss 1.9217 (2.1593)	Prec@1 27.393 (18.759)	Prec@5 81.055 (68.137)	Acc 0.188 (0.155)	
2022-03-31 18:13:25,090 - INFO - TRAINING - Epoch: [0][60/781]	Time 0.237 (0.314)	Data 0.000 (0.063)	Loss 1.9403 (2.1335)	Prec@1 20.117 (19.385)	Prec@5 82.812 (69.934)	Acc 0.194 (0.161)	
2022-03-31 18:13:27,464 - INFO - TRAINING - Epoch: [0][70/781]	Time 0.238 (0.303)	Data 0.000 (0.054)	Loss 2.0333 (2.1192)	Prec@1 25.391 (19.698)	Prec@5 79.980 (71.116)	Acc 0.197 (0.166)	
2022-03-31 18:13:29,842 - INFO - TRAINING - Epoch: [0][80/781]	Time 0.238 (0.295)	Data 0.000 (0.048)	Loss 1.9873 (2.1038)	Prec@1 25.439 (20.234)	Prec@5 76.318 (72.193)	Acc 0.202 (0.170)	
2022-03-31 18:13:32,224 - INFO - TRAINING - Epoch: [0][90/781]	Time 0.242 (0.289)	Data 0.000 (0.042)	Loss 2.0055 (2.0866)	Prec@1 21.826 (20.792)	Prec@5 77.393 (73.284)	Acc 0.208 (0.174)	
2022-03-31 18:13:34,616 - INFO - TRAINING - Epoch: [0][100/781]	Time 0.238 (0.284)	Data 0.000 (0.038)	Loss 1.8958 (2.0699)	Prec@1 28.369 (21.616)	Prec@5 78.955 (74.088)	Acc 0.216 (0.178)	
